-1.203810003221095909e-01,-1.172566340922487765e-01,-8.972472589735751292e-02,4.361964118005797614e-02,-6.165519616262714331e-02,9.863683192737703054e-02,-1.827669563034035605e-01,-1.853057362106801664e-01,-9.866886251160107701e-02,-1.106261874662971267e-01,1.771410758344195702e-01
-1.348082825113152416e-01,-1.076252800552262440e-01,9.481842370397228215e-02,-1.788639553233989932e-01,-5.026446143496444974e-02,-8.242209390590686524e-02,4.173195197037354170e-02,4.612339647379379293e-02,1.060054494649171480e-01,-6.712594176024080928e-02,-8.834668227226971648e-02
-1.252582538047838645e-01,1.203053928706184078e-01,-1.469861818436443979e-01,7.434409253539450702e-02,-9.354789056540738224e-02,-1.505243814165752037e-01,7.910326386735573589e-02,7.373384799302465376e-02,-5.261431347273014258e-02,-1.926454379453846136e-02,-5.076864277161702993e-02
-8.934227756694070044e-02,1.045996796540255014e-01,1.419386811189462527e-01,6.088688498279964945e-02,2.055069723999796982e-01,1.343088502371213022e-01,6.197655635691005915e-02,6.549347679537499689e-02,4.531697293497894546e-02,1.970606641981015039e-01,-3.806845260709609824e-02
